,u,i,ts,label,idx
88308,58,175,252460800.0,0.0,88309
88309,175,58,252460800.0,0.0,88310
88310,175,245,252460800.0,0.0,88311
88311,245,175,252460800.0,0.0,88312
88312,175,171,252460800.0,0.0,88313
88313,171,175,252460800.0,0.0,88314
88314,175,130,252460800.0,0.0,88315
88315,130,175,252460800.0,0.0,88316
88316,175,224,252460800.0,0.0,88317
88317,224,175,252460800.0,0.0,88318
88318,164,175,252460800.0,0.0,88319
88319,175,164,252460800.0,0.0,88320
88320,252,175,252460800.0,0.0,88321
88321,175,252,252460800.0,0.0,88322
88322,175,176,252460800.0,0.0,88323
88323,176,175,252460800.0,0.0,88324
88324,53,175,252460800.0,0.0,88325
88325,175,53,252460800.0,0.0,88326
88326,175,54,252460800.0,0.0,88327
88327,54,175,252460800.0,0.0,88328
88328,77,175,252460800.0,0.0,88329
88329,175,77,252460800.0,0.0,88330
88330,175,203,252460800.0,0.0,88331
88331,203,175,252460800.0,0.0,88332
88332,20,175,252460800.0,0.0,88333
88333,175,20,252460800.0,0.0,88334
88334,107,175,252460800.0,0.0,88335
88335,175,107,252460800.0,0.0,88336
88336,31,175,252460800.0,0.0,88337
88337,175,31,252460800.0,0.0,88338
88338,78,175,252460800.0,0.0,88339
88339,175,78,252460800.0,0.0,88340
88340,18,175,252460800.0,0.0,88341
88341,175,18,252460800.0,0.0,88342
88342,7,175,252460800.0,0.0,88343
88343,175,7,252460800.0,0.0,88344
88344,175,160,252460800.0,0.0,88345
88345,160,175,252460800.0,0.0,88346
88346,8,175,252460800.0,0.0,88347
88347,175,8,252460800.0,0.0,88348
88348,175,184,252460800.0,0.0,88349
88349,175,96,252460800.0,0.0,88350
88350,96,175,252460800.0,0.0,88351
88351,175,52,252460800.0,0.0,88352
88352,52,175,252460800.0,0.0,88353
88353,180,175,252460800.0,0.0,88354
88354,175,180,252460800.0,0.0,88355
88355,175,140,252460800.0,0.0,88356
88356,140,175,252460800.0,0.0,88357
88357,141,175,252460800.0,0.0,88358
88358,175,141,252460800.0,0.0,88359
88359,175,95,252460800.0,0.0,88360
88360,95,175,252460800.0,0.0,88361
88361,64,175,252460800.0,0.0,88362
88362,175,64,252460800.0,0.0,88363
88363,234,175,252460800.0,0.0,88364
88364,175,234,252460800.0,0.0,88365
88365,186,175,252460800.0,0.0,88366
88366,175,186,252460800.0,0.0,88367
88367,163,175,252460800.0,0.0,88368
88368,175,163,252460800.0,0.0,88369
88369,175,16,252460800.0,0.0,88370
88370,16,175,252460800.0,0.0,88371
88371,175,243,252460800.0,0.0,88372
88372,243,175,252460800.0,0.0,88373
88373,175,111,252460800.0,0.0,88374
88374,111,175,252460800.0,0.0,88375
88375,250,175,252460800.0,0.0,88376
88376,175,250,252460800.0,0.0,88377
88377,175,87,252460800.0,0.0,88378
88378,87,175,252460800.0,0.0,88379
88379,175,14,252460800.0,0.0,88380
88380,14,175,252460800.0,0.0,88381
88381,201,175,252460800.0,0.0,88382
88382,175,201,252460800.0,0.0,88383
88383,239,175,252460800.0,0.0,88384
88384,175,239,252460800.0,0.0,88385
88385,175,102,252460800.0,0.0,88386
88386,102,175,252460800.0,0.0,88387
88387,253,175,252460800.0,0.0,88388
88388,175,211,252460800.0,0.0,88389
88389,211,175,252460800.0,0.0,88390
88390,84,175,252460800.0,0.0,88391
88391,175,84,252460800.0,0.0,88392
88392,175,69,252460800.0,0.0,88393
88393,175,182,252460800.0,0.0,88394
88394,182,175,252460800.0,0.0,88395
88395,175,115,252460800.0,0.0,88396
88396,115,175,252460800.0,0.0,88397
88397,13,175,252460800.0,0.0,88398
88398,175,13,252460800.0,0.0,88399
88399,175,39,252460800.0,0.0,88400
88400,39,175,252460800.0,0.0,88401
88401,175,190,252460800.0,0.0,88402
88402,190,175,252460800.0,0.0,88403
88403,175,85,252460800.0,0.0,88404
88404,85,175,252460800.0,0.0,88405
88405,200,175,252460800.0,0.0,88406
88406,175,200,252460800.0,0.0,88407
88407,198,175,252460800.0,0.0,88408
88408,175,198,252460800.0,0.0,88409
88409,175,50,252460800.0,0.0,88410
88410,50,175,252460800.0,0.0,88411
88411,135,175,252460800.0,0.0,88412
88412,175,135,252460800.0,0.0,88413
88413,175,25,252460800.0,0.0,88414
88414,25,175,252460800.0,0.0,88415
88415,175,254,252460800.0,0.0,88416
88416,254,175,252460800.0,0.0,88417
88417,73,175,252460800.0,0.0,88418
88418,175,73,252460800.0,0.0,88419
88419,72,175,252460800.0,0.0,88420
88420,175,72,252460800.0,0.0,88421
88421,175,4,252460800.0,0.0,88422
88422,4,175,252460800.0,0.0,88423
88423,104,175,252460800.0,0.0,88424
88424,175,104,252460800.0,0.0,88425
88425,192,175,252460800.0,0.0,88426
88426,175,192,252460800.0,0.0,88427
88427,175,255,252460800.0,0.0,88428
88428,255,175,252460800.0,0.0,88429
88429,86,175,252460800.0,0.0,88430
88430,175,86,252460800.0,0.0,88431
88431,175,61,252460800.0,0.0,88432
88432,61,175,252460800.0,0.0,88433
88433,175,41,252460800.0,0.0,88434
88434,41,175,252460800.0,0.0,88435
88435,49,175,252460800.0,0.0,88436
88436,175,49,252460800.0,0.0,88437
88437,175,165,252460800.0,0.0,88438
88438,175,144,252460800.0,0.0,88439
88439,144,175,252460800.0,0.0,88440
88440,206,175,252460800.0,0.0,88441
88441,175,206,252460800.0,0.0,88442
88442,126,175,252460800.0,0.0,88443
88443,175,126,252460800.0,0.0,88444
88444,175,51,252460800.0,0.0,88445
88445,51,175,252460800.0,0.0,88446
88446,175,117,252460800.0,0.0,88447
88447,175,191,252460800.0,0.0,88448
88448,191,175,252460800.0,0.0,88449
88449,175,22,252460800.0,0.0,88450
88450,22,175,252460800.0,0.0,88451
88451,175,29,252460800.0,0.0,88452
88452,29,175,252460800.0,0.0,88453
88453,145,175,252460800.0,0.0,88454
88454,175,145,252460800.0,0.0,88455
88455,175,226,252460800.0,0.0,88456
88456,226,175,252460800.0,0.0,88457
88457,216,175,252460800.0,0.0,88458
88458,175,216,252460800.0,0.0,88459
88459,251,175,252460800.0,0.0,88460
88460,175,251,252460800.0,0.0,88461
88461,175,128,252460800.0,0.0,88462
88462,175,19,252460800.0,0.0,88463
88463,19,175,252460800.0,0.0,88464
88464,175,97,252460800.0,0.0,88465
88465,97,175,252460800.0,0.0,88466
88466,175,114,252460800.0,0.0,88467
88467,114,175,252460800.0,0.0,88468
88468,212,175,252460800.0,0.0,88469
88469,175,174,252460800.0,0.0,88470
88470,174,175,252460800.0,0.0,88471
88471,187,175,252460800.0,0.0,88472
88472,175,187,252460800.0,0.0,88473
88473,175,27,252460800.0,0.0,88474
88474,27,175,252460800.0,0.0,88475
88475,220,175,252460800.0,0.0,88476
88476,175,220,252460800.0,0.0,88477
88477,98,175,252460800.0,0.0,88478
88478,175,98,252460800.0,0.0,88479
88479,127,172,252460800.0,0.0,88480
88480,172,127,252460800.0,0.0,88481
88481,218,172,252460800.0,0.0,88482
88482,172,246,252460800.0,0.0,88483
88483,172,71,252460800.0,0.0,88484
88484,172,215,252460800.0,0.0,88485
88485,172,35,252460800.0,0.0,88486
88486,172,56,252460800.0,0.0,88487
88487,172,55,252460800.0,0.0,88488
88488,172,5,252460800.0,0.0,88489
88489,5,172,252460800.0,0.0,88490
88490,172,134,252460800.0,0.0,88491
88491,172,199,252460800.0,0.0,88492
88492,199,172,252460800.0,0.0,88493
88493,172,242,252460800.0,0.0,88494
88494,172,177,252460800.0,0.0,88495
88495,172,83,252460800.0,0.0,88496
88496,83,172,252460800.0,0.0,88497
88497,139,172,252460800.0,0.0,88498
88498,172,167,252460800.0,0.0,88499
88499,125,172,252460800.0,0.0,88500
88500,172,125,252460800.0,0.0,88501
88501,202,172,252460800.0,0.0,88502
88502,172,181,252460800.0,0.0,88503
88503,181,172,252460800.0,0.0,88504
88504,89,172,252460800.0,0.0,88505
88505,247,172,252460800.0,0.0,88506
88506,172,247,252460800.0,0.0,88507
88507,172,15,252460800.0,0.0,88508
88508,15,172,252460800.0,0.0,88509
88509,172,155,252460800.0,0.0,88510
88510,9,172,252460800.0,0.0,88511
88511,172,9,252460800.0,0.0,88512
88512,172,38,252460800.0,0.0,88513
88513,172,2,252460800.0,0.0,88514
88514,172,40,252460800.0,0.0,88515
88515,40,172,252460800.0,0.0,88516
88516,172,241,252460800.0,0.0,88517
88517,172,106,252460800.0,0.0,88518
88518,106,172,252460800.0,0.0,88519
88519,172,197,252460800.0,0.0,88520
88520,172,217,252460800.0,0.0,88521
88521,172,188,252460800.0,0.0,88522
88522,172,82,252460800.0,0.0,88523
88523,82,172,252460800.0,0.0,88524
88524,6,172,252460800.0,0.0,88525
88525,172,6,252460800.0,0.0,88526
88526,172,108,252460800.0,0.0,88527
88527,172,79,252460800.0,0.0,88528
88528,172,147,252460800.0,0.0,88529
88529,120,172,252460800.0,0.0,88530
88530,172,132,252460800.0,0.0,88531
88531,172,57,252460800.0,0.0,88532
88532,172,178,252460800.0,0.0,88533
88533,178,172,252460800.0,0.0,88534
88534,172,227,252460800.0,0.0,88535
88535,113,172,252460800.0,0.0,88536
88536,172,113,252460800.0,0.0,88537
88537,172,183,252460800.0,0.0,88538
88538,183,172,252460800.0,0.0,88539
88539,150,172,252460800.0,0.0,88540
88540,172,150,252460800.0,0.0,88541
88541,172,244,252460800.0,0.0,88542
88542,105,172,252460800.0,0.0,88543
88543,172,105,252460800.0,0.0,88544
88544,172,189,252460800.0,0.0,88545
88545,189,172,252460800.0,0.0,88546
88546,63,172,252460800.0,0.0,88547
88547,172,63,252460800.0,0.0,88548
88548,30,172,252460800.0,0.0,88549
88549,112,172,252460800.0,0.0,88550
88550,172,112,252460800.0,0.0,88551
88551,172,80,252460800.0,0.0,88552
88552,172,45,252460800.0,0.0,88553
88553,45,172,252460800.0,0.0,88554
88554,172,143,252460800.0,0.0,88555
88555,143,172,252460800.0,0.0,88556
88556,172,124,252460800.0,0.0,88557
88557,172,210,252460800.0,0.0,88558
88558,172,3,252460800.0,0.0,88559
88559,24,172,252460800.0,0.0,88560
88560,172,24,252460800.0,0.0,88561
88561,172,101,252460800.0,0.0,88562
88562,172,92,252460800.0,0.0,88563
88563,92,172,252460800.0,0.0,88564
88564,233,172,252460800.0,0.0,88565
88565,172,233,252460800.0,0.0,88566
88566,36,172,252460800.0,0.0,88567
88567,172,36,252460800.0,0.0,88568
88568,33,172,252460800.0,0.0,88569
88569,249,172,252460800.0,0.0,88570
88570,172,249,252460800.0,0.0,88571
88571,172,44,252460800.0,0.0,88572
88572,172,62,252460800.0,0.0,88573
88573,62,172,252460800.0,0.0,88574
88574,172,245,252460800.0,0.0,88575
88575,171,172,252460800.0,0.0,88576
88576,130,172,252460800.0,0.0,88577
88577,172,130,252460800.0,0.0,88578
88578,172,252,252460800.0,0.0,88579
88579,252,172,252460800.0,0.0,88580
88580,176,172,252460800.0,0.0,88581
88581,53,172,252460800.0,0.0,88582
88582,54,172,252460800.0,0.0,88583
88583,172,54,252460800.0,0.0,88584
88584,20,172,252460800.0,0.0,88585
88585,172,20,252460800.0,0.0,88586
88586,172,78,252460800.0,0.0,88587
88587,78,172,252460800.0,0.0,88588
88588,160,172,252460800.0,0.0,88589
88589,172,160,252460800.0,0.0,88590
88590,8,172,252460800.0,0.0,88591
88591,172,8,252460800.0,0.0,88592
88592,172,96,252460800.0,0.0,88593
88593,96,172,252460800.0,0.0,88594
88594,172,52,252460800.0,0.0,88595
88595,180,172,252460800.0,0.0,88596
88596,172,180,252460800.0,0.0,88597
88597,172,140,252460800.0,0.0,88598
88598,140,172,252460800.0,0.0,88599
88599,172,141,252460800.0,0.0,88600
88600,172,95,252460800.0,0.0,88601
88601,64,172,252460800.0,0.0,88602
88602,172,64,252460800.0,0.0,88603
88603,172,234,252460800.0,0.0,88604
88604,234,172,252460800.0,0.0,88605
88605,172,186,252460800.0,0.0,88606
88606,186,172,252460800.0,0.0,88607
88607,163,172,252460800.0,0.0,88608
88608,172,163,252460800.0,0.0,88609
88609,172,16,252460800.0,0.0,88610
88610,243,172,252460800.0,0.0,88611
88611,172,243,252460800.0,0.0,88612
88612,172,111,252460800.0,0.0,88613
88613,111,172,252460800.0,0.0,88614
88614,172,87,252460800.0,0.0,88615
88615,87,172,252460800.0,0.0,88616
88616,172,14,252460800.0,0.0,88617
88617,14,172,252460800.0,0.0,88618
88618,172,201,252460800.0,0.0,88619
88619,253,172,252460800.0,0.0,88620
88620,172,253,252460800.0,0.0,88621
88621,172,211,252460800.0,0.0,88622
88622,172,69,252460800.0,0.0,88623
88623,69,172,252460800.0,0.0,88624
88624,172,115,252460800.0,0.0,88625
88625,115,172,252460800.0,0.0,88626
88626,172,13,252460800.0,0.0,88627
88627,172,85,252460800.0,0.0,88628
88628,172,200,252460800.0,0.0,88629
88629,200,172,252460800.0,0.0,88630
88630,198,172,252460800.0,0.0,88631
88631,172,198,252460800.0,0.0,88632
88632,172,50,252460800.0,0.0,88633
88633,50,172,252460800.0,0.0,88634
88634,254,172,252460800.0,0.0,88635
88635,172,254,252460800.0,0.0,88636
88636,73,172,252460800.0,0.0,88637
88637,172,73,252460800.0,0.0,88638
88638,172,72,252460800.0,0.0,88639
88639,72,172,252460800.0,0.0,88640
88640,4,172,252460800.0,0.0,88641
88641,172,4,252460800.0,0.0,88642
88642,172,192,252460800.0,0.0,88643
88643,192,172,252460800.0,0.0,88644
88644,172,255,252460800.0,0.0,88645
88645,255,172,252460800.0,0.0,88646
88646,86,172,252460800.0,0.0,88647
88647,172,86,252460800.0,0.0,88648
88648,172,61,252460800.0,0.0,88649
88649,61,172,252460800.0,0.0,88650
88650,41,172,252460800.0,0.0,88651
88651,172,41,252460800.0,0.0,88652
88652,172,49,252460800.0,0.0,88653
88653,172,144,252460800.0,0.0,88654
88654,172,206,252460800.0,0.0,88655
88655,206,172,252460800.0,0.0,88656
88656,126,172,252460800.0,0.0,88657
88657,172,126,252460800.0,0.0,88658
88658,172,51,252460800.0,0.0,88659
88659,51,172,252460800.0,0.0,88660
88660,172,191,252460800.0,0.0,88661
88661,191,172,252460800.0,0.0,88662
88662,22,172,252460800.0,0.0,88663
88663,172,22,252460800.0,0.0,88664
88664,172,29,252460800.0,0.0,88665
88665,29,172,252460800.0,0.0,88666
88666,172,145,252460800.0,0.0,88667
88667,145,172,252460800.0,0.0,88668
88668,226,172,252460800.0,0.0,88669
88669,172,226,252460800.0,0.0,88670
88670,172,216,252460800.0,0.0,88671
88671,216,172,252460800.0,0.0,88672
88672,251,172,252460800.0,0.0,88673
88673,172,251,252460800.0,0.0,88674
88674,172,19,252460800.0,0.0,88675
88675,19,172,252460800.0,0.0,88676
88676,172,97,252460800.0,0.0,88677
88677,97,172,252460800.0,0.0,88678
88678,172,114,252460800.0,0.0,88679
88679,114,172,252460800.0,0.0,88680
88680,172,212,252460800.0,0.0,88681
88681,174,172,252460800.0,0.0,88682
88682,172,174,252460800.0,0.0,88683
88683,187,172,252460800.0,0.0,88684
88684,172,187,252460800.0,0.0,88685
88685,172,27,252460800.0,0.0,88686
88686,172,220,252460800.0,0.0,88687
88687,220,172,252460800.0,0.0,88688
88688,172,98,252460800.0,0.0,88689
88689,98,172,252460800.0,0.0,88690
88690,136,236,252460800.0,0.0,88691
88691,56,236,252460800.0,0.0,88692
88692,169,236,252460800.0,0.0,88693
88693,5,236,252460800.0,0.0,88694
88694,99,236,252460800.0,0.0,88695
88695,137,236,252460800.0,0.0,88696
88696,125,236,252460800.0,0.0,88697
88697,93,236,252460800.0,0.0,88698
88698,170,236,252460800.0,0.0,88699
88699,94,236,252460800.0,0.0,88700
88700,154,236,252460800.0,0.0,88701
88701,34,236,252460800.0,0.0,88702
88702,148,236,252460800.0,0.0,88703
88703,40,236,252460800.0,0.0,88704
88704,241,236,252460800.0,0.0,88705
88705,217,236,252460800.0,0.0,88706
88706,26,236,252460800.0,0.0,88707
88707,172,236,252460800.0,0.0,88708
88708,100,236,252460800.0,0.0,88709
88709,178,236,252460800.0,0.0,88710
88710,227,236,252460800.0,0.0,88711
88711,236,227,252460800.0,0.0,88712
88712,113,236,252460800.0,0.0,88713
88713,150,236,252460800.0,0.0,88714
88714,105,236,252460800.0,0.0,88715
88715,189,236,252460800.0,0.0,88716
88716,63,236,252460800.0,0.0,88717
88717,30,236,252460800.0,0.0,88718
88718,112,236,252460800.0,0.0,88719
88719,236,112,252460800.0,0.0,88720
88720,130,236,252460800.0,0.0,88721
88721,252,236,252460800.0,0.0,88722
88722,20,236,252460800.0,0.0,88723
88723,78,236,252460800.0,0.0,88724
88724,18,236,252460800.0,0.0,88725
88725,96,236,252460800.0,0.0,88726
88726,180,236,252460800.0,0.0,88727
88727,140,236,252460800.0,0.0,88728
88728,95,236,252460800.0,0.0,88729
88729,64,236,252460800.0,0.0,88730
88730,234,236,252460800.0,0.0,88731
88731,163,236,252460800.0,0.0,88732
88732,87,236,252460800.0,0.0,88733
88733,14,236,252460800.0,0.0,88734
88734,253,236,252460800.0,0.0,88735
88735,198,236,252460800.0,0.0,88736
88736,254,236,252460800.0,0.0,88737
88737,73,236,252460800.0,0.0,88738
88738,72,236,252460800.0,0.0,88739
88739,192,236,252460800.0,0.0,88740
88740,255,236,252460800.0,0.0,88741
88741,41,236,252460800.0,0.0,88742
88742,144,236,252460800.0,0.0,88743
88743,206,236,252460800.0,0.0,88744
88744,126,236,252460800.0,0.0,88745
88745,29,236,252460800.0,0.0,88746
88746,226,236,252460800.0,0.0,88747
88747,251,236,252460800.0,0.0,88748
88748,236,251,252460800.0,0.0,88749
88749,19,236,252460800.0,0.0,88750
88750,127,153,252460800.0,0.0,88751
88751,153,215,252460800.0,0.0,88752
88752,136,153,252460800.0,0.0,88753
88753,169,153,252460800.0,0.0,88754
88754,110,153,252460800.0,0.0,88755
88755,139,153,252460800.0,0.0,88756
88756,202,153,252460800.0,0.0,88757
88757,181,153,252460800.0,0.0,88758
88758,166,153,252460800.0,0.0,88759
88759,93,153,252460800.0,0.0,88760
88760,170,153,252460800.0,0.0,88761
88761,154,153,252460800.0,0.0,88762
88762,247,153,252460800.0,0.0,88763
88763,15,153,252460800.0,0.0,88764
88764,88,153,252460800.0,0.0,88765
88765,2,153,252460800.0,0.0,88766
88766,153,2,252460800.0,0.0,88767
88767,40,153,252460800.0,0.0,88768
88768,196,153,252460800.0,0.0,88769
88769,26,153,252460800.0,0.0,88770
88770,172,153,252460800.0,0.0,88771
88771,156,153,252460800.0,0.0,88772
88772,79,153,252460800.0,0.0,88773
88773,120,153,252460800.0,0.0,88774
88774,100,153,252460800.0,0.0,88775
88775,153,100,252460800.0,0.0,88776
88776,57,153,252460800.0,0.0,88777
88777,227,153,252460800.0,0.0,88778
88778,113,153,252460800.0,0.0,88779
88779,183,153,252460800.0,0.0,88780
88780,150,153,252460800.0,0.0,88781
88781,105,153,252460800.0,0.0,88782
88782,189,153,252460800.0,0.0,88783
88783,63,153,252460800.0,0.0,88784
88784,153,63,252460800.0,0.0,88785
88785,30,153,252460800.0,0.0,88786
88786,112,153,252460800.0,0.0,88787
88787,143,153,252460800.0,0.0,88788
88788,24,153,252460800.0,0.0,88789
88789,36,153,252460800.0,0.0,88790
88790,33,153,252460800.0,0.0,88791
88791,249,153,252460800.0,0.0,88792
88792,62,153,252460800.0,0.0,88793
88793,58,153,252460800.0,0.0,88794
88794,153,58,252460800.0,0.0,88795
88795,130,153,252460800.0,0.0,88796
88796,153,164,252460800.0,0.0,88797
88797,252,153,252460800.0,0.0,88798
88798,20,153,252460800.0,0.0,88799
88799,107,153,252460800.0,0.0,88800
88800,153,107,252460800.0,0.0,88801
88801,78,153,252460800.0,0.0,88802
88802,96,153,252460800.0,0.0,88803
88803,64,153,252460800.0,0.0,88804
88804,234,153,252460800.0,0.0,88805
88805,186,153,252460800.0,0.0,88806
88806,163,153,252460800.0,0.0,88807
88807,243,153,252460800.0,0.0,88808
88808,250,153,252460800.0,0.0,88809
88809,153,239,252460800.0,0.0,88810
88810,153,102,252460800.0,0.0,88811
88811,153,211,252460800.0,0.0,88812
88812,13,153,252460800.0,0.0,88813
88813,254,153,252460800.0,0.0,88814
88814,73,153,252460800.0,0.0,88815
88815,72,153,252460800.0,0.0,88816
88816,104,153,252460800.0,0.0,88817
88817,192,153,252460800.0,0.0,88818
88818,255,153,252460800.0,0.0,88819
88819,153,255,252460800.0,0.0,88820
88820,41,153,252460800.0,0.0,88821
88821,144,153,252460800.0,0.0,88822
88822,153,144,252460800.0,0.0,88823
88823,206,153,252460800.0,0.0,88824
88824,126,153,252460800.0,0.0,88825
88825,22,153,252460800.0,0.0,88826
88826,153,226,252460800.0,0.0,88827
88827,226,153,252460800.0,0.0,88828
88828,216,153,252460800.0,0.0,88829
88829,251,153,252460800.0,0.0,88830
88830,153,251,252460800.0,0.0,88831
88831,153,128,252460800.0,0.0,88832
88832,19,153,252460800.0,0.0,88833
88833,153,19,252460800.0,0.0,88834
88834,97,153,252460800.0,0.0,88835
88835,174,153,252460800.0,0.0,88836
88836,187,153,252460800.0,0.0,88837
88837,79,131,252460800.0,0.0,88838
88838,157,79,252460800.0,0.0,88839
88839,79,56,252460800.0,0.0,88840
88840,79,134,252460800.0,0.0,88841
88841,79,199,252460800.0,0.0,88842
88842,167,79,252460800.0,0.0,88843
88843,166,79,252460800.0,0.0,88844
88844,79,34,252460800.0,0.0,88845
88845,79,15,252460800.0,0.0,88846
88846,79,40,252460800.0,0.0,88847
88847,40,79,252460800.0,0.0,88848
88848,79,172,252460800.0,0.0,88849
88849,79,236,252460800.0,0.0,88850
88850,120,79,252460800.0,0.0,88851
88851,79,100,252460800.0,0.0,88852
88852,79,132,252460800.0,0.0,88853
88853,79,57,252460800.0,0.0,88854
88854,57,79,252460800.0,0.0,88855
88855,79,113,252460800.0,0.0,88856
88856,183,79,252460800.0,0.0,88857
88857,79,183,252460800.0,0.0,88858
88858,105,79,252460800.0,0.0,88859
88859,79,105,252460800.0,0.0,88860
88860,79,189,252460800.0,0.0,88861
88861,189,79,252460800.0,0.0,88862
88862,63,79,252460800.0,0.0,88863
88863,79,63,252460800.0,0.0,88864
88864,79,30,252460800.0,0.0,88865
88865,112,79,252460800.0,0.0,88866
88866,79,112,252460800.0,0.0,88867
88867,79,80,252460800.0,0.0,88868
88868,79,124,252460800.0,0.0,88869
88869,79,24,252460800.0,0.0,88870
88870,249,79,252460800.0,0.0,88871
88871,79,249,252460800.0,0.0,88872
88872,130,79,252460800.0,0.0,88873
88873,79,130,252460800.0,0.0,88874
88874,79,252,252460800.0,0.0,88875
88875,79,20,252460800.0,0.0,88876
88876,20,79,252460800.0,0.0,88877
88877,79,107,252460800.0,0.0,88878
88878,78,79,252460800.0,0.0,88879
88879,79,78,252460800.0,0.0,88880
88880,79,18,252460800.0,0.0,88881
88881,18,79,252460800.0,0.0,88882
